ProductId,Image Url,Video Url,Product Desc,Origin Price,Discount Price,Discount,Currency,Direct linking commission rate (%),Estimated direct linking commission,Indirect linking commission rate (%),Estimated indirect linking commission,Sales180Day,Positive Feedback,Promotion Url,Code Name,Code Start Time,Code End Time,Code Value,Code Quantity,Code Minimum Spend
1005011732055554,https://ae-pic-a1.aliexpress-media.com/kf/Saea05a5583fc4f6a98e4b2371b7ad596j.jpg,,1Pcs Shoe Washing Machine Bag Sneaker Cleaning Laundry Shoe Bag For Washer Dryer Reusable Shoe Washing Bag Shoe Washing Machine,USD 9.01,USD 4.32,52%,USD,7.0,USD 0.30,7.0,USD 0.30,3899,97.0%,https://s.click.aliexpress.com/e/_c3qbIFor,,,,,,
1005012104035967,https://ae-pic-a1.aliexpress-media.com/kf/Sf57e3638a31c45b7942d434054e913b3J.jpg,,Fit For Xiaomi Robot Vacuum S40 / OV81 /S40 Pro / OV71GL For Mijia 5C/ 5/ 5 Pro/OV31GL/OV42CN/OV21GL Side Brush Accessories,USD 5.45,USD 2.51,54%,USD,7.0,USD 0.18,7.0,USD 0.18,93,100.0%,https://s.click.aliexpress.com/e/_c34mFc0F,,,,,,
1005011644189956,https://ae-pic-a1.aliexpress-media.com/kf/S4b976e0208a9446188bad245ccf60347F.jpg,,Vintage Men's Electric Hair Clipper Rechargeable Beard Trimmer with Foot Hair Trimmer Kit USB Fast Charging Hair Clipper,USD 35.60,USD 16.02,55%,USD,7.0,USD 1.12,7.0,USD 1.12,3558,87.6%,https://s.click.aliexpress.com/e/_c3q3Lmfh,,,,,,
1005006084031019,https://ae-pic-a1.aliexpress-media.com/kf/See8040a9caba4e1b8d60ec2584c0c12bc.jpg,,Electric Toothbrush 5-gear Mode USB Charging 4 colors IPX7 Waterproof Ultrasonic Rechargeable Soft Hair Toothbrush Adult Classic,USD 6.76,USD 6.21,8%,USD,7.0,USD 0.43,7.0,USD 0.43,699,92.4%,https://s.click.aliexpress.com/e/_c3AdtJ8r,,,,,,
1005011986194279,https://ae-pic-a1.aliexpress-media.com/kf/Se3daf39d787244d09aa64dd18ec22c73i.jpg,,Covers 500m³ Aroma Diffuser Smart Scent Air Machine For Hotel Waterless Essential Oil Diffuser Home Appliances Battery Diffuser,USD 118.81,USD 48.71,59%,USD,7.0,USD 3.41,7.0,USD 3.41,26,100.0%,https://s.click.aliexpress.com/e/_c3OsGYBh,,,,,,
1005010512476306,https://ae-pic-a1.aliexpress-media.com/kf/S6d914a94e7194aad870fcbab95677eceg.png,,Professional T Blade Hair Clipper for Men Cordless Electric Trimmer LCD Display Beard Trimmer USB Rechargeable Barber Cutting Ma,USD 14.96,USD 6.73,55%,USD,7.0,USD 0.47,7.0,USD 0.47,994,86.6%,https://s.click.aliexpress.com/e/_c455HHpZ,,,,,,
1005009253170051,https://ae-pic-a1.aliexpress-media.com/kf/Sd40f1cd6f89f4c2f9290ae15dcc8291fD.jpg,,Sweker Head Shaver for Bald Men Magnetic Electric Razor for Men IPX7 Waterproof Rechargeable Beard Shavers,USD 16.25,USD 7.64,53%,USD,7.0,USD 0.53,7.0,USD 0.53,383,91.3%,https://s.click.aliexpress.com/e/_c3qBvvQ3,,,,,,
1005008844876850,https://ae-pic-a1.aliexpress-media.com/kf/S3b18202796ce4ad0af313e5b3a701330l.jpg,,Belt + Gear for Monsieur Cuisine Connect/Plus/Smart Silvercrest LIDL Food Processor,USD 7.50,USD 6.84,8%,USD,8.0,USD 0.55,7.0,USD 0.48,273,95.5%,https://s.click.aliexpress.com/e/_c4r88xtZ,,,,,,
1005006603446233,https://ae-pic-a1.aliexpress-media.com/kf/Sb9558f4b8de24ea3a89a5586d39a0cdef.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2670985096/p/1/e/6/t/10301/1100150784169.mp4,Children Electric Toothbrush Cartoon Kids With Replacement Head Ultrasonic  IPX7 Waterproof Rechargeable Sonic Toothbrush,USD 3.16,USD 2.96,6%,USD,7.0,USD 0.21,7.0,USD 0.21,1918,93.6%,https://s.click.aliexpress.com/e/_c3EtdzrH,,,,,,
1005006925084100,https://ae-pic-a1.aliexpress-media.com/kf/Sed7f3df6383243bdb74a027b250eeb15S.jpg,,USB Portable Oral Irrigator Water Flosser Dental Water Jet Tools Pick Cleaning Teeth 200ML 4 Nozzles Mouth Oral Cleaning Agents,USD 25.46,USD 8.40,67%,USD,7.0,USD 0.59,7.0,USD 0.59,3217,90.0%,https://s.click.aliexpress.com/e/_c2QToAYF,,,,,,
