ProductId,Image Url,Video Url,Product Desc,Origin Price,Discount Price,Discount,Currency,Direct linking commission rate (%),Estimated direct linking commission,Indirect linking commission rate (%),Estimated indirect linking commission,Sales180Day,Positive Feedback,Promotion Url,Code Name,Code Start Time,Code End Time,Code Value,Code Quantity,Code Minimum Spend
1005008146334958,https://ae-pic-a1.aliexpress-media.com/kf/Sff855f9c742f4a08b55401e2cf538092S.jpg,,For Garmin Fenix 8 43mm 47mm 51mm Sports Original Silicone Wristband for Garmin Epix/Quatix7/Fenix 7X 6X 7S Pro/Descent Mk3 Band,USD 6.25,USD 6.11,2%,USD,7.0,USD 0.43,7.0,USD 0.43,1682,94.5%,https://s.click.aliexpress.com/e/_c4ToY0dn,,,,,,
1005009998669197,https://ae-pic-a1.aliexpress-media.com/kf/S306b974607304a1587f4f52aaa2d6b330.jpg,,Genuine Leather Strap for Apple watch band 11 46mm 42mm 44mm 40mm 45mm 41mm bracelet iWatch series 10 9 8 7 SE3 ultra 3 2 49mm,USD 6.52,USD 6.52,0%,USD,7.0,USD 0.46,7.0,USD 0.46,1076,93.2%,https://s.click.aliexpress.com/e/_c455giXx,,,,,,
1005008233097920,https://ae-pic-a1.aliexpress-media.com/kf/Sda1ff452b462443089c360ebf3a3cb5cO.png,,Strap Case for Casio G-Shock GA-100/110/120/140 GD-100/110 GAX-100 Matte Rubber Silicone Bracelet Watch Band Protective Shell,USD 16.53,USD 13.39,19%,USD,7.0,USD 0.94,7.0,USD 0.94,151,82.1%,https://s.click.aliexpress.com/e/_c30Hg0HR,,,,,,
1005006789901775,https://ae-pic-a1.aliexpress-media.com/kf/S308d78a1e17a4487a6d9247ca4ea196cC.jpg,,Ultra thin leather strap Fo Longines Rossini Seiko DW Casio Watch Belt bracelet 12mm 14mm 15mm 16mm 17mm 18mm 19mm 20mm 21mm 22m,USD 7.72,USD 7.72,0%,USD,8.0,USD 0.62,7.0,USD 0.54,557,94.5%,https://s.click.aliexpress.com/e/_c4nqHeED,,,,,,
1005007605028146,https://ae-pic-a1.aliexpress-media.com/kf/Sbaa16f9c4a0747cda9c15dd4608428f04.jpg,,2023 Fashion Men Watches Luxury Brand Fashion Mens Quartz Watch Luminous Hands Male Clock Big Dial Waterproof Man Wristwatch,USD 9.48,USD 7.49,21%,USD,7.0,USD 0.52,7.0,USD 0.52,9666,85.7%,https://s.click.aliexpress.com/e/_c4Uq4tfP,,,,,,
1005008611975977,https://ae-pic-a1.aliexpress-media.com/kf/Sab9d716084024b1696e0aa60b5b46856P.jpg,,Engraved Band for Apple Watch Strap 46mm 44mm 42mm 41mm 40 45mm Ultra 3 2 49mm Floral Bracelet Iwatch Series 11 10 9 8 7 SE 6 5,USD 3.42,USD 3.42,0%,USD,8.0,USD 0.27,7.0,USD 0.24,828,96.8%,https://s.click.aliexpress.com/e/_c34aU9ez,,,,,,
1005007354400419,https://ae-pic-a1.aliexpress-media.com/kf/S4167205986054c1e86a08edd770f6819L.jpg,,Silicone Strap For Huawei Watch Fit 5 4 3 band Smartwatch Replacement Sport Correa Bracelet Huawei Watch fit 5 4 Pro Accessories,USD 3.85,USD 3.85,0%,USD,7.0,USD 0.27,7.0,USD 0.27,1121,94.5%,https://s.click.aliexpress.com/e/_c3kBwMvB,,,,,,
1005005266569114,https://ae-pic-a1.aliexpress-media.com/kf/S90d6492f7dfb49f982a79f5d0b08def9C.jpg,,Sport Watches Men SMAEL Waterproof Analog Digital Quartz Wristwatches Male Fashion Stopwatch Alarm Clock 8058 Man Watch 2023 New,USD 20.36,USD 15.88,22%,USD,7.0,USD 1.11,7.0,USD 1.11,132,98.0%,https://s.click.aliexpress.com/e/_c35CoWhn,,,,,,
1005007709547895,https://ae-pic-a1.aliexpress-media.com/kf/Sb1e5106e453648c2bb37654ac4886cf61.jpg,,Milanese Loop Strap for Apple Watch Band 46mm 45mm 44mm 40mm 41mm Pride Bracelet iwatch Series 11/10/9 8 7 6 SE3/Ultra 2 3 49mm,USD 10.55,USD 8.23,22%,USD,7.0,USD 0.58,7.0,USD 0.58,2313,95.4%,https://s.click.aliexpress.com/e/_c4Pi9pUp,,,,,,
1005008398248419,https://ae-pic-a1.aliexpress-media.com/kf/S105344117c7f4b70aaaab0d213bcf2c0w.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/243889332/p/1/e/6/t/10301/4000240580508.mp4,20mm 22mm Nylon Loop Strap For Garmin Forerunner 55 165 265 965 255 Active 5/Vivomove Trend/Vivoactive 5/Venu 3/2 Bracelet Belt,USD 3.12,USD 3.06,1%,USD,8.0,USD 0.24,7.0,USD 0.21,7418,91.8%,https://s.click.aliexpress.com/e/_c3laaH6H,,,,,,
1005010266913285,https://ae-pic-a1.aliexpress-media.com/kf/S7eb5790e2d7441a58600098a952db65eg.jpg,,22mm 26mm Sports Silicone Strap For Garmin Enduro/Epix Descent G2 Tactix 8 Forerunner 970/Fenix 7X/7 8 PRO 8x QuickFit Watchband,USD 17.43,USD 8.71,50%,USD,7.0,USD 0.61,7.0,USD 0.61,1313,95.6%,https://s.click.aliexpress.com/e/_c3KV4cYH,,,,,,
1005008397749121,https://ae-pic-a1.aliexpress-media.com/kf/S0c173dd3e5e44d32ac4087160e5afa93f.jpg,,18/20/22mm Official Silicone Strap for Garmin Forerunner 165/55/Venu 3 3S 2 Sports Replacement Wristband Garmin 965 955 255 265S,USD 3.88,USD 3.82,1%,USD,7.0,USD 0.27,7.0,USD 0.27,1707,93.1%,https://s.click.aliexpress.com/e/_c3FeQpLB,,,,,,
1005005721231499,https://ae-pic-a1.aliexpress-media.com/kf/S372046ff926645d488c8656d38418215d.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/251017378/p/1/e/6/t/10301/1100156401200.mp4,Magnetic Loop Strap For Samsung Galaxy Watch 7 6 5 4 40MM 44MM 4 6 Classic 46 42 43 47mm 5 Pro Band Silicone 20mm 22mm Watchband,USD 4.58,USD 4.56,1%,USD,7.0,USD 0.32,7.0,USD 0.32,282,94.9%,https://s.click.aliexpress.com/e/_c2wjByMH,,,,,,
1005007674556152,https://ae-pic-a1.aliexpress-media.com/kf/Sdc1ff9752d0f41d4aa7529c8452467a1r.jpg,,Sports Silicone Strap For Garmin Forerunner 945 / Forerunner 935 Strap Watch Band Replacement Wristband Bracelet + Screwdriver,USD 4.81,USD 4.81,0%,USD,7.0,USD 0.34,7.0,USD 0.34,224,95.9%,https://s.click.aliexpress.com/e/_c3Fktxd7,,,,,,
1005010447499327,https://ae-pic-a1.aliexpress-media.com/kf/Se7a3abd1e73d49a5b49ea8ca15d6fefaT.jpg,,Watch Repair Tools Change Metal Bracelet Watch Bracelet Removal Tool Repair Kit For Watch Bracelet Adjustment And Replacement,USD 3.12,USD 3.08,1%,USD,7.0,USD 0.22,7.0,USD 0.22,328,95.2%,https://s.click.aliexpress.com/e/_c4MoeYZB,,,,,,
1005010056055783,https://ae-pic-a1.aliexpress-media.com/kf/S404058a7ac2647a0a17eefe41d5b6933v.jpg,,Soft Official Silicone Strap For Xiaomi Redmi Watch 3 Active Sports Bracelet Wristband For Redmi Watch 3 Lite/Active Watchband,USD 3.34,USD 3.29,1%,USD,8.0,USD 0.26,7.0,USD 0.23,1098,94.5%,https://s.click.aliexpress.com/e/_c2RT0CFF,,,,,,
1005007184392103,https://ae-pic-a1.aliexpress-media.com/kf/S85085fc254924f1891afec1d67e30c5eL.jpg,,4pcs/set Geneva Watch Fashion Silicone Band Women Quartz Watches Heart Jewelry Set(Without Box),USD 16.57,USD 8.28,50%,USD,7.0,USD 0.58,7.0,USD 0.58,645,92.3%,https://s.click.aliexpress.com/e/_c3nbnpk1,,,,,,
1005007402417577,https://ae-pic-a1.aliexpress-media.com/kf/Sad3965c9c01740569d74bc1cd160ddd7l.jpg,,BINBOND Genuine Men Watch Light Luxury Stainless Steel Double Calendar Waterproof Male Business Fashion Quartz Clock Watches,USD 16.38,USD 15.48,5%,USD,7.0,USD 1.08,7.0,USD 1.08,120,94.2%,https://s.click.aliexpress.com/e/_c2vopXz7,,,,,,
1005007381067117,https://ae-pic-a1.aliexpress-media.com/kf/S962c2402b5ae4e7590ea4b2c69200dddf.png,https://video.aliexpress-media.com/play/u/ae_sg_item/2673698252/p/1/e/6/t/10301/1100159742392.mp4,Screen Protector Cover for Apple Watch 44mm 45mm 40mm 41mm Hard PC Front Rear Bumper Case for iwatch 9 8 7 6 5 4 Change To Ultra,USD 3.63,USD 3.63,0%,USD,8.0,USD 0.29,7.0,USD 0.25,3929,93.0%,https://s.click.aliexpress.com/e/_c4CIHMi1,,,,,,
1005007299031828,https://ae-pic-a1.aliexpress-media.com/kf/S424abd895a5f42e49690b02319b250f4S.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/243694496/p/1/e/6/t/10301/1100084948085.mp4,20mm 22mm Band for Samsung Galaxy Watch 7/4/5 pro/6 classic/Gear s3 40 44mm silicone correa bracelet Huawei watch GT/2/3/4 strap,USD 4.12,USD 4.12,0%,USD,7.0,USD 0.29,7.0,USD 0.29,94,94.7%,https://s.click.aliexpress.com/e/_c3OZciUH,,,,,,
1005012303928133,https://ae-pic-a1.aliexpress-media.com/kf/S0578aaa6024541958f99691a714369adW.jpg,,New Rubber Watch Strap 20mm 22mm 24mm 26mm for Panerai for Omega Universal Bracelet for Men Women Soft Sport Silicone Wristband,USD 5.00,USD 4.91,1%,USD,7.0,USD 0.34,7.0,USD 0.34,22,84.0%,https://s.click.aliexpress.com/e/_c3eNzNV3,,,,,,
1005007858302459,https://ae-pic-a1.aliexpress-media.com/kf/S47b588126b434c45892b70b0d9be9139v.jpg,,Vintage Genuine Suede Leather Watchband 14mm 16mm 18mm 20mm 22mm for Omega for Seiko Handmade Bracelet Quick Release Watch Strap,USD 5.56,USD 5.53,1%,USD,7.0,USD 0.39,7.0,USD 0.39,2400,94.7%,https://s.click.aliexpress.com/e/_c3xhxeDB,,,,,,
